DATE,fbcf,ibc,ibcAgropec,ibcIndustria,ibcServicos,pimTotal,pimIE,pimIT,pimBI,pimBK,pimDur,pimNDur,pimCC,pmcAmp,pmcR,pmcVeic,pmcConstr,pmsTotal,pmsTransp,pmsInfo,pmsFam,epeRes,epeCom,epeInd,ons,onsGerTerm,onsGerExTermica,expQ,impQ,impBI,impConsumo,expBasic,expSemi,expManuf,expAgroDolar,abpo,abcr,anfaveaProd,anfaveaLic,fgvIndIC,fgvIndEstoq,fgvConsIC,cniHoras,cniNuci,cniFatura,diesel,ipcaMs,ipa,cambio,icbr,txDesemp,credPJ,credPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-96,,,,,,,,,,,,,,,,,,,,,,5851.0000,2951.0000,8753.0000,,,,34.4600,52.1600,,,22.8200,53.7600,33.5600,115.9140,,,100946.0000,105226.0000,,,,,,,,,100.0000,0.9786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-96,,,,,,,,,,,,,,,,,,,,,,5742.0000,3007.0000,9278.0000,,,,33.8100,51.1700,,,21.5600,45.5300,36.2500,109.4380,,,121248.0000,123172.0000,,,,,,,,,100.0300,0.9842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-96,92.9111,,,,,,,,,,,,,,,,,,,,,5845.0000,2956.0000,9204.0000,,,,34.0200,59.0700,,,21.9200,42.5500,36.2600,180.2097,,,136019.0000,140737.0000,,,,,,,,,99.8800,0.9880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-96,,,,,,,,,,,,,,,,,,,,,,5876.0000,3041.0000,9539.0000,,,,42.0800,61.8300,,,37.3100,55.5100,39.8600,379.7159,,,130698.0000,136759.0000,,,,,,,,,100.2495,0.9925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-96,,,,,,,,,,,,,,,,,,,,,,5676.0000,2885.0000,9623.0000,,,,44.3500,64.4300,,,38.0600,58.8600,42.2300,329.6451,,,142309.0000,151333.0000,,,,,,,,,100.4801,0.9984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-96,101.1807,,,,,,,,,,,,,,,,,,,,,5628.0000,2797.0000,9833.0000,,,,37.8700,63.3200,,,35.1800,52.7200,34.4300,287.6253,,,121143.0000,129247.0000,,,,,,,,,100.8720,1.0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-96,,,,,,,,,,,,,,,,,,,,,,5547.0000,2647.0000,9655.0000,,,,44.0600,75.8000,,,38.1600,63.7300,41.0100,332.1776,,,153931.0000,155654.0000,,,,,,,,,101.0031,1.0112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-96,,,,,,,,,,,,,,,,,,,,,,5679.0000,2796.0000,10390.0000,,,,43.5500,72.5400,,,38.0300,62.1400,40.9000,351.0294,,,161906.0000,166051.0000,,,,,,,,,101.4475,1.0169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-96,105.2596,,,,,,,,,,,,,,,,,,,,,5769.0000,2813.0000,10187.0000,,,,40.9900,72.7800,,,34.2700,62.1900,38.2400,266.9427,,,146060.0000,161595.0000,,,,,,,,,101.7823,1.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-96,,,,,,,,,,,,,,,,,,,,,,5836.0000,2881.0000,10031.0000,,,,42.0500,85.4500,,,35.7700,60.6500,39.7700,337.3441,,,148219.0000,162308.0000,,,,,,,,,101.9858,1.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-96,,,,,,,,,,,,,,,,,,,,,,5838.0000,2997.0000,10076.0000,,,,39.1200,75.3800,,,29.9900,58.1300,37.8700,251.6394,,,141674.0000,160074.0000,,,,,,,,,102.3530,1.0332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-96,105.4306,,,,,,,,,,,,,,,,,,,,,5764.0000,2993.0000,9947.0000,,,,38.2400,88.3100,,,25.6500,51.7800,40.1900,207.0245,,,118982.0000,138632.0000,,,,,,,,,103.6733,1.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-97,,,,,,,,,,,,,,,,,,,,,,6522.0000,3309.0000,9455.0000,,,,37.4800,40.2100,33.3800,57.6700,26.2200,61.5500,36.6900,211.6924,,,124889.0000,134826.0000,,,,,,,,,104.0466,1.0461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-97,,,,,,,,,,,,,,,,,,,,,,6176.0000,3219.0000,9840.0000,,,,31.3100,67.6100,54.6100,82.4400,19.8700,40.7200,33.7300,228.1319,,,136323.0000,146106.0000,,,,,,,,,104.4107,1.0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-97,103.3737,,,,,,,,,,,,,,,,,,,,,5993.0000,3121.0000,9488.0000,,,,37.8200,75.9500,59.0000,98.3900,32.8700,44.1600,37.1800,447.5262,,,153164.0000,169144.0000,,,,,,,,,104.5674,1.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-97,,,,,,,,,,,,,,,,,,,,,,6050.0000,3134.0000,9945.0000,,,,45.3100,87.5400,68.3400,116.2100,47.2200,56.5900,39.7100,771.6228,,,172391.0000,183864.0000,,,,,,,,,104.9856,1.0638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-97,,,,,,,,,,,,,,,,,,,,,,6059.0000,3100.0000,10304.0000,,,,45.3100,78.2500,63.5400,114.5500,48.7000,51.5500,39.6700,795.4549,,,162310.0000,175250.0000,,,,,,,,,105.1536,1.0717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-97,112.0058,,,,,,,,,,,,,,,,,,,,,6069.0000,2970.0000,10045.0000,,,,47.0500,84.0600,63.7400,124.4900,46.7600,55.5000,42.9900,640.8135,,,170685.0000,179299.0000,,,,,,,,,105.4796,1.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-97,,,,,,,,,,,,,,,,,,,,,,5981.0000,2956.0000,10285.0000,,,,51.5100,95.5200,75.5000,140.9300,51.1300,63.7000,46.7200,738.6537,,,160400.0000,172335.0000,,,,,,,,,106.0492,1.0834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-97,,,,,,,,,,,,,,,,,,,,,,6025.0000,3072.0000,10685.0000,,,,49.7900,88.2100,70.7800,132.9300,40.9900,62.2100,50.3000,586.7688,,,173863.0000,179897.0000,,,,,,,,,106.0810,1.0916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-97,114.2184,,,,,,,,,,,,,,,,,,,,,6151.0000,3151.0000,10441.0000,,,,45.1500,90.2000,71.1400,104.3100,32.9900,59.2200,46.5900,389.7076,,,182952.0000,187828.0000,,,,,,,,,106.2719,1.0964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-97,,,,,,,,,,,,,,,,,,,,,,6335.0000,3303.0000,10567.0000,,,,47.9500,92.7100,72.3500,100.8300,31.4900,59.0700,52.5100,337.8737,,,192829.0000,189022.0000,,,,,,,,,106.4845,1.1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-97,,,,,,,,,,,,,,,,,,,,,,6398.0000,3434.0000,10727.0000,,,,39.3200,86.3700,63.1100,94.8300,24.0600,48.8700,43.9700,233.7654,,,130140.0000,128669.0000,,,,,,,,,106.8146,1.1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-97,109.2593,,,,,,,,,,,,,,,,,,,,,6330.0000,3428.0000,9935.0000,,,,44.9900,85.5100,57.6000,105.5000,24.1200,63.7500,50.2900,228.0120,,,101255.0000,97218.0000,,,,,,,,,106.9214,1.1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-98,,,,,,,,,,,,,,,,,,,,,,7178.0000,3735.0000,9545.0000,,,,38.6100,76.6000,60.9000,85.8900,26.1300,62.0000,38.4700,193.4679,,,110243.0000,114705.0000,,,,,,,,,107.1994,1.1237,34.8759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-98,,,,,,,,,,,,,,,,,,,,,,6518.0000,3486.0000,9722.0000,,,,37.3800,65.8900,53.1800,75.0300,21.2500,47.3000,42.8400,228.1079,,,105964.0000,109673.0000,,,,,,,,,107.2959,1.1304,34.4834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-98,106.9804,,,,,,,,,,,,,,,,,,,,,6650.0000,3468.0000,9609.0000,,,,43.3300,87.6400,68.2100,115.2000,30.1500,52.7800,46.6300,299.0306,,,141749.0000,153318.0000,,,,,,,,,107.3924,1.1374,33.5502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-98,,,,,,,,,,,,,,,,,,,,,,6675.0000,3608.0000,10400.0000,,,,47.5200,79.5400,61.9200,107.9000,44.5700,55.8000,44.9000,630.2048,,,137785.0000,143968.0000,,,,,,,,,107.3065,1.1443,33.2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-98,,,,,,,,,,,,,,,,,,,,,,6591.0000,3422.0000,10367.0000,,,,48.3700,80.7200,65.7700,105.9400,48.4900,49.9700,45.5100,617.7358,,,160231.0000,154590.0000,,,,,,,,,107.4353,1.1505,33.2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-98,114.4138,,,,,,,,,,,,,,,,,,,,,6227.0000,3193.0000,10168.0000,,,,51.5700,81.2800,66.6700,97.5000,50.5400,65.0700,46.6200,569.3240,,,146151.0000,143617.0000,,,,,,,,,107.6287,1.1569,31.6968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-98,,,,,,,,,,,,,,,,,,,,,,6320.0000,3161.0000,10351.0000,,,,52.8500,93.3100,79.3400,101.9200,49.7200,66.1200,49.4700,527.7122,,,126825.0000,114405.0000,,,,,,,,,107.3919,1.1634,31.0383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-98,,,,,,,,,,,,,,,,,,,,,,6443.0000,3352.0000,10723.0000,,,,42.9800,72.1800,60.1300,118.6600,41.3400,48.7100,40.7200,461.7544,,,134224.0000,165523.0000,,,,,,,,,107.1449,1.1769,30.3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-98,112.8377,,,,,,,,,,,,,,,,,,,,,6679.0000,3481.0000,10510.0000,,,,49.8500,101.7200,80.5300,152.1800,45.9500,63.2600,46.9100,498.8101,,,134540.0000,128466.0000,,,,,,,,,106.8127,1.1856,29.6980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-98,,,,,,,,,,,,,,,,,,,,,,6711.0000,3478.0000,10425.0000,,,,44.4000,94.0500,76.7100,105.5500,35.9400,60.7400,43.3800,351.4498,,,92855.0000,101326.0000,,,,,,,,,106.7273,1.1932,29.9195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-98,,,,,,,,,,,,,,,,,,,,,,6642.0000,3538.0000,10343.0000,,,,40.8800,80.9400,63.8400,105.2800,30.0800,56.2500,41.3500,269.0176,,,79643.0000,100166.0000,,,,,,,,,106.4605,1.2012,29.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-98,103.9061,,,,,,,,,,,,,,,,,,,,,6705.0000,3622.0000,9815.0000,,,,43.4000,75.8100,58.6700,103.5900,31.0800,63.3400,44.0200,269.1932,,,59650.0000,105195.0000,,,,,,,,,106.7053,1.2087,28.8244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-99,,,,,,,,,,,,,,,,,,,,,,7190.0000,3806.0000,9257.0000,,,,33.2100,62.6300,51.3300,58.7200,24.5300,55.9900,31.1600,201.3241,,94.2862,81902.0000,93410.0000,,,,,,,,,108.6474,1.9832,21.7073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-99,,,,,,,,,,,,,,,,,,,,,,6745.0000,3661.0000,9441.0000,,,,37.7700,52.6800,44.3000,30.0500,28.7300,57.8200,36.7600,266.6447,,87.9254,78103.0000,43012.0000,,,,,,,,,115.1336,2.0648,25.7265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-99,97.9956,,,,,,,,,,,,,,,,,,,,,6841.0000,3687.0000,9762.0000,,,,45.5400,69.7000,57.0100,60.1500,34.7200,64.8800,43.9600,368.8047,,107.9401,114873.0000,143191.0000,,,,,,,,,118.7143,1.7220,29.9245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-99,,,,,,,,,,,,,,,,,,,,,,7115.0000,3929.0000,10512.0000,,,,45.2200,62.8300,52.6200,75.9800,41.4200,57.1100,42.3300,505.8482,,98.2082,109148.0000,125455.0000,,,,,,,,,120.0320,1.6607,27.3981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-99,,,,,,,,,,,,,,,,,,,,,,6587.0000,3521.0000,10215.0000,,,,53.9700,69.4500,59.6000,59.2200,54.4500,73.0500,47.0700,537.4720,,101.9026,114047.0000,115192.0000,,,,,,,,,120.8842,1.7240,26.1949,0.1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-99,102.5143,,,,,,,,,,,,,,,,,,,,,6642.0000,3449.0000,10411.0000,,,,53.1500,77.1500,62.3200,49.6500,48.6800,75.4300,48.4600,439.1232,,97.5231,116990.0000,107259.0000,,,,,,,,,121.9601,1.7695,26.7759,0.1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-99,,,,,,,,,,,,,,,,,,,,,,6611.0000,3413.0000,10467.0000,,,,50.8500,69.9700,64.9900,46.2200,48.3700,66.7000,46.2400,407.3743,,95.5271,115312.0000,113304.0000,,,,,,,,,124.7164,1.7892,26.1122,0.1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-99,,,,,,,,,,,,,,,,,,,,,,6581.0000,3483.0000,10804.0000,,,,52.9800,75.9100,71.1200,58.6200,47.2700,66.1200,50.7000,375.1046,,104.9506,129287.0000,122756.0000,,,,,,,,,127.3978,1.9159,26.4053,0.1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-99,100.0315,,,,,,,,,,,,,,,,,,,,,6795.0000,3618.0000,10750.0000,,,,52.1300,73.1400,67.9800,46.9800,46.1100,68.9100,49.7900,354.1582,,101.0829,130444.0000,127084.0000,,,,,,,,,130.0222,1.9223,27.1498,0.1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-99,,,,,,,,,,,,,,,,,,,,,,6674.0000,3590.0000,10742.0000,,,,52.6500,75.5400,69.4400,36.8700,42.9600,72.3200,51.3900,283.8135,,103.9363,109990.0000,92360.0000,,,,,,,,,132.8177,1.9530,28.0236,0.1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-99,,,,,,,,,,,,,,,,,,,,,,6715.0000,3683.0000,10864.0000,,,,48.7200,77.4700,70.7400,48.1600,37.6000,63.7000,48.7900,268.5590,,101.6814,108670.0000,87227.0000,,,,,,,,,135.6068,1.9227,28.2675,0.0988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-99,98.7106,,,,,,,,,,,,,,,,,,,,,6797.0000,3749.0000,10667.0000,,,,56.6100,74.9900,63.1000,68.3700,39.9600,85.1700,56.5900,255.1730,,105.0360,81211.0000,86703.0000,,,,,,,,100.0000,136.9222,1.7890,28.9939,0.0947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-00,,,,,,,,,,,,,,,46.0000,49.9000,,,,,,7230.0000,4083.0000,10024.0000,29583.0400,,,41.1900,58.3800,56.6400,25.3900,30.0300,60.4300,41.0500,173.3727,188877.9756,95.1914,92704.0000,89216.0000,,,,,,,519.9877,100.4100,138.2641,1.8024,28.5231,0.0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-00,,,,,,,,,,,,,,,46.5000,58.4000,,,,,,7001.0000,4016.0000,10388.0000,28713.5800,,,49.2600,70.6500,65.9400,33.1200,29.6500,66.8400,53.0100,193.1435,195661.9915,95.6914,126595.0000,112595.0000,,,,,,,618.4537,100.9522,139.2872,1.7685,28.3969,0.1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-00,97.6955,,,,,,,,,,,,,,48.5000,56.3000,,,,,,7099.0000,4099.0000,10769.0000,30489.2600,,,52.9700,76.6200,71.2800,49.7800,37.5300,62.1300,57.1000,258.1622,213114.2340,103.5097,130730.0000,117823.0000,,,,,,,567.2528,101.4166,140.1229,1.7473,28.3351,0.1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-00,,,,,,,,,,,,,,,48.5000,52.9000,,,,,,6962.0000,4065.0000,10942.0000,29257.5200,,,49.9100,68.4300,66.1100,42.2200,45.8100,55.1100,49.2900,448.6126,206150.0505,99.7624,129116.0000,116950.0000,,,,,,,597.6468,101.9034,140.5713,1.8067,27.8463,0.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-00,,,,,,,,,,,,,,,50.5000,59.1000,,,,,,6910.0000,3931.0000,10882.0000,30295.0700,,,59.4200,81.5800,76.8500,52.7300,55.9400,60.4900,55.8800,510.9322,215767.1580,101.1308,144738.0000,129723.0000,,,,,,,591.9737,102.2295,141.5834,1.8266,29.1142,0.1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-00,106.5145,,,,,,,,,,,,,,48.1000,54.1000,,,,,,6737.0000,3736.0000,11216.0000,29206.9200,,,57.4300,78.5200,76.1100,52.4000,52.8000,58.6400,56.9100,486.2172,209726.8065,100.4904,145172.0000,124682.0000,,,,,,,644.4023,102.5975,142.4896,1.8000,29.7500,0.1011,34279.0000,17617.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-00,,,,,,,,,,,,,,,49.8000,59.4000,,,,,,6731.0000,3756.0000,11049.0000,29739.0100,,,58.1400,83.1300,79.6200,55.5800,53.7700,64.3800,56.9400,471.0966,213436.5167,101.9907,141751.0000,125791.0000,,,,,,,578.7450,103.1618,146.0233,1.7748,30.1780,0.1010,34715.0000,17467.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-00,,,,,,,,,,,,,,,49.7000,63.9000,,,,,,6759.0000,3650.0000,11271.0000,30567.2600,,,63.2200,94.3300,88.6200,61.3300,60.8300,69.2800,59.5300,568.5365,229639.9790,106.4347,161503.0000,142446.0000,,,,,,,645.8112,103.6776,148.5057,1.8234,29.5163,0.0976,35023.0000,18138.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-00,106.8284,,,,,,,,,,,,,,48.4000,56.2000,,,,,,6985.0000,3886.0000,11094.0000,29592.8700,,,54.7000,86.3300,80.4200,92.4200,43.7400,62.0200,56.5100,327.8422,217936.8121,100.8979,141474.0000,130591.0000,,,,,,,631.2501,104.0301,149.5007,1.8437,30.0049,0.0962,35633.0000,17157.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-00,,,,,,,,,,,,,,,49.4000,61.3000,,,,,,7126.0000,4014.0000,11350.0000,31623.6600,,,54.9100,86.1700,81.7900,68.4000,46.1200,59.8300,56.6300,307.9638,228622.6004,105.9031,140295.0000,131235.0000,,,,,,,639.3084,104.4254,150.1734,1.9090,29.9109,0.0922,38529.0000,19248.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-00,,,,,,,,,,,,,,,50.3000,61.0000,,,,,,7053.0000,4190.0000,11422.0000,30144.5000,,,52.1000,85.9200,78.9900,74.4200,44.4400,65.3500,51.4400,247.3786,228747.4612,104.6801,128920.0000,134893.0000,,,,,,,647.0950,104.7074,151.0294,1.9596,30.1184,0.0917,39723.0000,19059.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-00,107.4304,,,,,,,,,,,,,,69.3000,59.5000,,,,,,7021.0000,4201.0000,10873.0000,30936.6900,,,54.2900,82.0800,72.3200,79.8700,35.9400,66.8600,58.2200,157.4162,212684.4796,104.9233,122850.0000,133536.0000,,,,,,,571.3661,105.0110,152.7663,1.9554,31.1394,0.0913,43682.0000,18856.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-01,,,,,,,,,,,,,,,46.9000,60.8000,,,,,,7357.0000,4288.0000,10426.0000,31585.9800,1421.9938,29958.8272,52.6200,85.3500,76.9200,65.2900,43.9700,76.6400,48.1400,170.5451,216424.2945,98.6577,116359.0000,122184.0000,101.7000,104.7000,,,,,559.9384,105.3891,153.9579,1.9711,30.8508,0.0947,41624.0000,20628.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-01,,,,,,,,,,,,,,,44.2000,53.0000,,,,,,7266.0000,4393.0000,10856.0000,29444.6200,1340.1749,28033.0644,48.1400,69.3200,65.0400,50.2100,37.3500,56.0200,48.5300,163.6173,196666.6744,90.7732,135125.0000,132323.0000,103.0000,99.5000,,,,,575.5147,105.9582,154.4351,2.0452,30.0020,0.0991,36901.0000,18487.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-01,107.7038,,,,,,,,,,,,,,49.7000,67.6000,,,,,,7423.0000,4358.0000,10892.0000,32930.5900,1606.4286,31079.9107,60.1800,95.8000,87.6000,72.3700,49.3400,67.9100,60.8800,323.7561,224578.1290,112.3344,172563.0000,164995.0000,103.9000,93.8000,,,,,642.2561,106.5197,154.8521,2.1616,28.3401,0.1010,44304.0000,22832.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-01,,,,,,,,,,,,,,,47.6000,59.3000,,,,,,7382.0000,4480.0000,11307.0000,30878.9400,1588.7572,28933.0868,57.1900,81.1900,79.2600,87.1100,59.7000,54.8800,54.5400,495.2276,215963.2087,104.7005,159963.0000,154819.0000,103.2000,87.1000,,,,,616.7639,106.9884,155.5954,2.1847,28.9330,0.1005,42308.0000,20788.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-01,,,,,,,,,,,,,,,49.4000,59.5000,,,,,,6948.0000,4149.0000,11338.0000,29972.7400,1790.3516,27411.1434,65.0500,90.7500,84.5000,70.0500,73.9300,61.5100,60.5100,605.8953,219163.5901,110.4022,181201.0000,161748.0000,97.4000,84.3000,,,,,625.5645,107.5983,156.3578,2.3600,27.9958,0.0985,45549.0000,22701.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-01,108.6841,,,,,,,,,,,,,,47.5000,53.9000,,,,,,5919.0000,3537.0000,10662.0000,24489.2200,1607.7238,22144.4205,61.4200,82.9700,74.7900,68.2600,73.6900,54.8500,56.0300,624.5664,207944.8647,104.7010,153120.0000,138138.0000,93.6000,81.0000,,,,,655.0866,108.2439,158.8439,2.3049,29.5414,0.0966,43778.0000,21286.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-01,,,,,,,,,,,,,,,47.8000,58.3000,,,,,,5076.0000,2932.0000,9178.0000,24501.7300,1445.0481,22955.6553,60.2000,85.3900,79.5500,64.0700,68.5000,66.2800,54.4000,501.0624,211225.9630,110.1920,142411.0000,125818.0000,91.5000,81.2000,,,,,644.7996,108.8933,161.8460,2.4313,28.6102,0.0979,47021.0000,21870.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-01,,,,,,,,,,,,,,,49.1000,55.3000,,,,,,5091.0000,2945.0000,9520.0000,25147.7200,1718.6264,22973.5117,70.1900,91.2200,85.7400,61.9500,75.8000,85.5100,59.5200,644.7213,217446.3298,115.7235,139972.0000,131950.0000,89.4000,74.0000,,,,,701.3147,109.3942,163.5454,2.5517,27.1309,0.0989,46176.0000,22559.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-01,108.1035,,,,,,,,,,,,,,47.1000,46.5000,,,,,,5243.0000,3172.0000,9586.0000,24396.7400,1680.7515,22002.6744,58.5400,72.7300,65.5000,49.6900,65.4300,63.8200,52.4700,494.0089,207132.6925,106.3343,127346.0000,101296.0000,88.4000,71.5000,,,,,672.6996,109.9521,164.7720,2.6713,26.0472,0.1000,42822.0000,20433.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-01,,,,,,,,,,,,,,,50.0000,54.1000,,,,,,5185.0000,3266.0000,9566.0000,25678.6900,1593.1974,24097.8162,62.9000,83.5400,74.7800,48.5900,65.1200,80.5300,57.2200,377.1001,230921.8722,115.2240,117198.0000,111787.0000,83.8000,65.4000,,,,,701.0176,110.5349,167.9686,2.7071,25.0526,0.1008,49022.0000,23317.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-01,,,,,,,,,,,,,,,49.1000,50.9000,,,,,,5391.0000,3412.0000,9686.0000,25393.8300,1850.1869,23138.2519,57.1100,77.7800,68.5200,41.9900,51.5600,72.9600,55.0300,264.3201,226441.9297,109.8210,124740.0000,129783.0000,85.5000,76.7000,,,,,683.8522,111.2755,169.0604,2.5287,25.4399,0.0991,45999.0000,22347.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-01,99.4361,,,,,,,,,,,,,,67.4000,48.0000,,,,,,5341.0000,3501.0000,9521.0000,25983.1100,1837.0681,24000.4318,55.7200,64.0100,56.3100,39.2000,51.1600,72.9600,53.5300,215.9060,201557.9727,105.4423,104524.0000,126441.0000,88.5000,82.3000,,,,,573.9194,112.3548,168.5194,2.3204,25.7283,0.0971,47685.0000,21494.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-02,,,,,,72.4000,62.4000,73.0000,77.2000,51.7000,52.1000,76.7000,70.7336,,46.4000,48.7000,,,,,,5771.0000,3639.0000,9431.0000,27144.3500,1872.8501,24899.5173,51.4100,70.3000,63.3100,35.3900,42.4600,69.2500,43.6600,162.9073,217482.7109,104.1905,116830.0000,114681.0000,94.9000,92.0000,,,,,588.2609,112.8604,167.9801,2.4183,25.2450,0.1006,45113.0000,22625.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-02,,,,,,69.7000,58.9000,70.4000,74.8000,50.4000,50.3000,72.7000,69.9405,,43.5000,41.5000,,,,,,5703.0000,3708.0000,9919.0000,25364.6500,1474.8131,23824.8734,47.2200,64.0000,59.0400,28.2200,40.9900,59.0200,46.1700,169.9115,201455.1630,97.0464,116000.0000,97521.0000,97.8000,91.6000,,,,,614.0371,113.3570,168.5849,2.3482,25.8624,0.1074,40404.0000,20249.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
